"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12"
"1",-0.138220595892412,-0.143991595884458,-0.766717096255736,1.61843878638054,0.0853164292456236,-0.591773722284876,0.24696165645943,2.29488125067116,0.43575468313958,0.967841065575436,-0.062257105656319,0.545253904201615
"2",0.0109085282383224,0.0909224766654786,-0.838376080470248,1.88943472208744,0.249265389269467,-0.774141068745888,-0.130084157945582,2.46822949996676,0.410474170614579,0.83843071363144,-0.134801075016746,0.671649179219339
"3",-0.253602130148929,-0.392109779227944,-0.702090644737806,-0.569203163705671,-0.292691822920907,-0.266728292776017,0.237557529668643,2.72250300507344,-0.781088563983906,0.450547613367182,0.0882352097081111,0.734534930038497
"4",1.6009379448354,-0.666446548919818,-0.245645473291971,1.36155949583268,-1.26380242031637,0.144376797687194,0.572321441375206,2.95211114424359,-0.52896197942574,0.451438737310026,1.98520131979327,0.55613743789008
"5",0.837970837797603,-0.725376326444864,-0.439933933506227,-0.527399159619644,-0.432401476500124,-0.0947534772798085,1.05309568663901,2.47560000273338,-2.17291230545463,0.193777447088949,0.106710574569837,0.678223430059588
"6",1.28740531106411,-1.5389468220312,-0.282691067669369,0.640038207863529,-1.08681621444309,0.0608653062502516,0.99693047610918,1.49782193712903,-2.83324145078496,0.302661067036154,0.565833770003181,0.371917226899717
"7",1.2100557447759,-1.3407841222596,-0.280586111323729,0.884239963968905,-0.562790770386994,0.0670218377411571,0.631808468682664,1.33036463083313,-1.04690768674127,0.807853235513447,1.00333237595231,-0.261805718851947
"8",-0.61411699113104,0.551906367866989,-0.297732548526058,1.21723099157962,-0.807807251697927,-0.700519912633387,-0.284209267095022,1.95043138545865,-0.157634751833781,0.483306550831004,-0.234358110781455,0.0977837632216245
"9",1.70051106760798,-0.697983449181339,-0.197257227162807,1.06386325603853,-1.91007249273953,-0.0732819247140797,0.406333932836791,1.90105416435733,-2.38027159806823,0.564476642404938,1.68932226943264,-0.128965455737984
"10",2.04488256738653,-0.91958533791351,-0.191826741937888,1.21096357783361,-1.6065160651947,0.165701596519591,0.634891185429135,1.84803717276015,-2.69083303115786,0.445194157770058,1.64469551807719,-0.538918319450749
"11",-0.245729157287902,-0.411196144249883,-0.104053329111171,-1.09528595658003,-0.345044086691827,0.093764745581523,0.197772474487048,1.60950092722237,-1.54351793131888,0.829608907103426,0.670036252803612,0.217427271821452
"12",1.39636470741365,-0.844415724289825,-0.132583906305201,0.228465679875957,-0.997195620484559,0.0466216876578287,0.753416327822777,1.62213121374097,-2.58184403898222,0.407137410840866,0.653521466629637,0.0245769525965358
"13",1.19447995301109,-0.146037648142145,-0.232937775295951,0.760242010587035,-0.272757270836604,0.102476792845884,0.31900193705748,2.01978735203935,-1.07556626661915,0.428075101882092,1.24802795601523,0.183319590617916
"14",1.65360988645324,-0.753865003619918,0.25184591816114,1.20962636126033,-1.00712867110662,1.31841742939055,0.342209155636651,1.07272214271539,-0.537165318258917,0.336447798979305,0.968258784085577,-0.285190751615216
"15",-0.982631966681286,1.10451629480348,-0.175606599083536,-0.0576252933968565,-0.842098202250781,0.287705181975108,1.24747643364517,1.93915159486137,0.340541796105945,1.14911562461036,-1.26967075845493,-1.03150310181275
"16",1.89549338723465,-0.66007975068458,0.141674571922644,1.4263839068717,-1.93543842755505,0.566909278390834,1.39432260461584,1.82489195648944,-1.85600596683619,-0.311885119685617,1.25574406855428,-1.42307701421115
"17",1.69038565823887,-0.95593599817274,0.112091979790107,1.47494508207375,-1.39492384370949,1.10223227768367,1.81806953940005,1.62014035399575,-1.6936210048979,-0.068203344054238,0.892914512446156,-1.29512235343295
"18",0.788144747299695,-0.761709123107548,-0.0429850144183454,-0.214745883955612,-0.620233197399969,0.794798998483815,1.69093893096652,2.26467387969892,-0.435476109224731,-0.198145781768328,-0.129642683501927,-1.48375841958889
"19",-0.0981681274571462,-0.179007988030409,0.264100637206903,-0.257807423477206,-0.190062415295154,0.982037096303092,1.04874013274644,1.00061323754126,-0.0134488784556326,0.856923238240533,-1.49686186913833,-0.855139182366886
"20",0.0195729037057642,-0.720681027145392,0.353219720390106,-0.634878127528411,0.128892764480353,0.578956519303519,1.00063412129573,0.95733718521021,0.328507768405135,0.700156386685059,-1.22621985334106,-1.34635308428382
"21",-0.842202369850956,1.22986567582478,-0.26003489399959,0.721251163948336,-0.871963080238037,-0.00472390836971054,-0.99496520283353,0.358418621961187,0.776942305566206,-1.0334022065399,0.362872068054737,1.11326548232129
"22",-0.782288186138155,0.501915702574809,-0.195627429354255,0.642040852930395,-0.808533132866529,0.169841350420591,-1.25338184803509,0.261122506305797,0.253920409830958,-1.03454247034756,-0.149839563508409,0.788703052050827
"23",-0.491700175959072,-0.0500119603219611,-0.457754455037307,0.799633777811865,0.172623903284098,-0.105444033301524,-0.867917474614799,0.817490524084189,0.210293676684057,-1.6189007577902,-0.199445561457185,0.137967407417178
"24",-0.696595366169491,0.0875298282273534,-0.612665073872129,0.474010050730668,0.153003714398066,0.0113167202289472,-0.688918098656634,0.613834563899079,-0.351105728960045,-1.1189624691995,-0.469305569564319,-0.0133624860985001
"25",-0.485469740937857,-0.33387459399747,-0.974660951838251,0.337413392587276,0.822434204199006,-0.251638705247593,-0.457468200959958,0.732692878966848,-0.574523452554106,-0.450333960149804,-1.61390069323073,-0.382013773695936
"26",-0.290445081464783,-1.02000976828617,-0.542139999784443,-0.182650473066919,0.572997788352182,-0.0936035586906167,-0.313214330653996,0.544018659665155,-0.686694480836284,-0.553920183841172,-1.3632726919705,-0.520712712120104
"27",-0.0718834933568543,-0.380449795776591,-0.799674827642491,-0.0153256408649401,0.852206951584327,-0.283284118737972,-1.42641661291523,0.926059054786003,-0.501069809518841,0.0747589513426896,-0.271530304236262,0.285209745772832
"28",-0.162934338743592,-0.298797549257903,-0.424278541329831,-0.677238608893783,0.862821276703353,-0.0510387748171123,-1.30306380291851,0.650118559530082,-0.668089714932433,-0.476754186371777,0.465858867713704,-0.656151613831713
"29",0.122552909993937,-1.04563230356767,-0.158382164717882,0.0217261733746408,0.968363227598648,-0.261567097395738,-1.89317876991128,0.241058764155134,-0.976333468789091,-0.0915406010542592,0.272016323605893,0.215045381201084
"30",0.0361960972883942,-0.527172257302978,-0.466478150564484,-0.269139189961336,1.61048923515997,-0.251988723935957,-1.42215662950378,0.021863959366025,-1.39066299116926,0.0744811975312366,0.466441691367391,-0.135113098583555
"31",0.358234716785036,-1.04735864685149,0.132032263357813,0.478683076868774,1.35535032459513,-0.197426695370717,-1.32450543286493,0.187648643713051,-0.806892621493442,-0.274813048440057,0.417000491239117,0.246487529426293
"32",-0.874527294243034,1.10505233700544,0.0764548359870901,-0.0164438988571828,-1.67402601656352,0.284756523640367,0.0349142397371188,-0.107105519236105,0.742205102682706,-1.33078659108849,0.677700292810675,1.21086349888778
"33",-0.817165871914861,0.708998398475847,0.044490668247068,-0.147167446842529,-1.66745522710067,0.360556084707025,-0.0410044210960752,-0.259722309886979,0.304449971195784,-1.37203908031102,0.0788726927827866,0.237974262089097
"34",-0.77498616976675,0.384914164021617,0.124177605009057,-0.31344483145208,-0.958283460645743,0.276983830449507,0.237978445788942,-0.0253444199187008,-0.396947254815616,-1.91459435771456,0.0549324696329293,0.0968480669169581
"35",-0.539973261446279,0.46500053024019,0.0524937740464822,-0.159634489903448,-1.03425330663294,0.531067375633124,0.579762741309759,0.160246790172804,-0.0775549664887369,-1.37567758449112,-0.297749807503037,0.157688563907285
"36",-0.548251692818677,0.582780435387975,0.313114581097752,-0.365436300218981,-0.650510502466189,0.671454337175884,0.290601560715341,-0.262257571823711,-0.37535574603777,-1.59481141287861,-0.442667648237304,0.0997470739725713
"37",-0.46027415274734,0.634544873819496,0.0288639841956716,-0.0285013431807683,0.188748893505706,0.534612207055815,0.891842921479882,0.10796102114691,-0.579010181629286,-1.84218328011678,-0.225096448588261,0.44841042510112
"38",-0.104766074539232,0.363695154464914,0.348672851660504,-0.342954776630117,0.647143123132075,0.237729198502135,0.667634265521191,0.178020562421101,-0.403326930101713,-1.66507465545693,0.328275506342123,0.444626269525283
"39",0.306747775945841,-0.805449336906057,0.192221518456322,0.140580175845216,0.77903911068527,-0.184895815459099,1.33837619049498,-0.218025232325011,-0.956673395999096,-1.90022146778412,-0.427812093382547,-0.291056262143733
"40",0.379194097309537,-0.408044841625964,0.115424947419434,0.288785859757535,1.09960616415899,0.175484630720918,0.610442457018823,-0.000267196852879014,-0.616985076779438,-0.846225084005996,-0.214122121637247,0.381554728330676
"41",0.157961515284838,0.00861906710743863,0.7739584683243,-0.55160684961321,1.27002180461113,0.971880122545369,0.0568331961595308,-0.328161629271603,-1.4376298492984,-1.32050606638735,-0.0402366316185509,0.544089601969789
"42",0.218743908366525,-0.238841451115042,1.00096875584847,-0.895066827054352,1.52230707347207,1.16186255072272,0.0396754644073309,-1.00186069778831,-2.23684108009695,-1.50820098859927,-0.0397992000820384,0.620781443793872
"43",-0.610731836414342,0.240548168905258,1.13229271885992,-0.339221526009467,-1.73999491916628,0.777425993211788,-1.29242673301399,0.92624656372021,0.341575276546086,0.315114876789255,-1.08763988280902,-1.09068298260509
"44",-0.143761777094252,-0.3935090381731,0.956802902260826,0.705750984026421,-0.67045143917788,0.427989103785728,-1.13183875662983,1.35628640294103,0.460675344088593,-0.23049337769461,-1.76142685966883,-0.739683670246421
"45",-0.104197890574095,-0.701501167937651,0.778085896312382,0.623825630371344,-0.567696428377205,0.0314236376242161,-1.21705327282237,1.50985717169249,0.841380130017752,-0.38193717039257,-1.25775123589944,-1.15770403707114
"46",0.306029827452804,-0.0993935565885826,1.33314325429989,0.636238060172191,-0.216262979314498,0.537596700409365,-1.26013817150522,1.56100679334435,1.08068956799305,-0.459724250119989,-0.331423717159882,-0.709363293865957
"47",0.273824827453051,-1.01704653666429,1.19521076325516,0.789618303739976,0.333419083079251,0.669104343066191,-0.641462555425006,0.219170879796717,0.00897939252075072,-0.383313038113676,-1.45558514322186,-1.0467296138253
"48",0.342024357176459,-1.11442385310375,1.69648972290469,0.496018572234874,0.40542995081816,0.924167456272217,-0.947888374543405,0.073236938143726,-0.306404999821787,-0.516584663643174,-1.09223281028307,-0.683121904085061
"49",0.883036219638003,-1.40842178676522,1.54058978073946,0.278109318337304,0.77880769069525,1.00778940701297,-0.445545230155845,0.00270102409776598,0.667974650563129,-1.06483251615441,-0.302864547174357,-1.84942555194645
"50",-0.839219764514607,0.693644197205884,-0.0118026178360016,-0.92065872056398,-0.711527270990798,-0.9120296145737,0.109334555727486,0.645729247815105,-0.292957204829432,1.40542934739121,0.114793672722027,-0.486691136044743
"51",-0.484667961682186,0.671756468210177,0.860511711154143,-0.349284592761254,-0.461571886004783,-1.13444601625005,0.0311939949615904,0.431682350923072,-0.297342925561252,1.1937935524459,0.354116092219281,-0.624158535528862
"52",-0.0910672525662007,0.472764820648946,0.533961898316682,-0.604089149575871,0.105173181687214,-1.59824915885861,0.748133519598742,1.28219983378387,-0.752521876719209,1.11755144307705,0.647622744534056,-0.89153796579522
"53",-0.208852667784074,0.00734653752107388,0.754290241455077,-0.33465921925021,0.284034001065515,-1.59650512537154,0.760339008824448,0.552365442824531,-1.09391619277746,1.055387405512,0.253613454125906,-0.59016873297567
"54",-0.181244119430436,-0.175815353604971,0.765075601629701,0.247152760463353,0.131767290049649,-1.60949979317807,1.18167698120249,0.504276875650636,-1.12714707825389,1.02337295106987,-0.0507788823537875,-0.553386137717738
"55",1.37524746730579,-0.655268677682022,0.720697729788105,-0.198645125245799,-0.950405389347839,-1.52162562525348,0.966551691385498,1.72588236866078,-1.8427485696046,0.849707273121693,2.24439566223896,-0.215529807150979
"56",0.46565273052326,-0.411943568714064,0.410119405115673,-0.78009344565909,0.910894010468442,-1.86159265207761,1.38764023494904,1.94259546085224,0.640482330138236,0.896147303947132,1.57765959957084,-1.31503598018182
"57",-0.893118890956887,0.98601675223956,0.0626534518508821,-0.13331460616127,-0.92464787629838,-1.21027530212822,-0.0366145512659446,0.875204463234617,-0.66162657993632,1.52934800789518,-0.154284163970079,-0.247229983432399
"58",-0.404769898709116,0.355511392763338,0.768507282895882,0.5220017908921,-0.837825443779935,-1.35284921460623,-0.630659370421102,0.0782449004331661,0.317111978096449,1.88471886710992,0.463186380509941,0.433668751673774
"59",1.0350238790159,0.509944186892706,0.741616158412161,-0.409617311681397,-1.17330447971463,-1.94304898650022,0.0978202645417424,0.781575364282799,-1.25902625486957,0.807206467247595,1.63154287265712,0.298250084011631
"60",0.0190485528549243,0.409551408337096,1.18830328840551,-0.482135756295549,-1.32591030523916,-1.57877011341542,-1.06307591372791,-0.239704688524254,0.180545399097592,0.862939826842037,1.3236659625547,1.01538708525432
"61",0.151484341271251,0.753609907587814,1.15642358230983,-0.280409682942516,-0.660600600899076,-2.13358018979144,-0.477682298705055,0.0681067150543605,0.0396567617725547,1.01099992893543,1.59465004428752,0.538722994761286
"62",0.206480021393915,0.0432444791339937,0.780861675685437,-0.260572312205606,-0.0296078976515641,-2.09217702132391,4.54732731951727e-05,0.744265497553705,0.394775229501474,1.4759262112224,1.24843855922294,0.485780901872916
"63",1.56446178399909,0.781586783316032,0.696224927811473,0.11561251609108,-0.332043764860513,-2.04444362597026,0.468906274708652,2.31359549487416,-0.973221960179915,0.309932216080711,3.80403825021421,0.513223897326725
"64",-1.00313862810229,1.2770723553805,0.545051512883259,-1.52420551521326,-1.20151075373604,0.000709909395698809,1.02855736086693,0.309486861523507,-0.602390027898772,1.57318608750714,-1.18206156063849,-1.63225955798109
"65",2.65674809543481,-0.115267559711072,1.48756462242426,0.549903298448677,-1.75196982945648,-1.23552473966657,1.80708385022489,1.75556432623725,-0.59090673933974,1.2929295324623,1.73217473011905,-0.0348314388829856
"66",0.853673647721303,0.0375567700547534,1.16592022745439,-0.740373601506642,-0.554325893460317,-1.48345210173412,1.86234210815749,1.2032636373591,-0.69490314959944,0.499377861877938,1.38196402357607,-0.392765030530513
"67",0.168322651832917,-0.291358811464132,1.76443838340761,-0.411843707059475,-0.0548604947855399,-1.43698602626873,1.34888153691515,0.308699463612012,-0.277611374962706,0.537160391128563,0.668434620814553,-0.397979477400787
"68",1.46325518883092,0.440582406796478,1.57538299581698,-0.936279870533245,0.176389773187689,-1.3954998960244,1.60507598649432,1.19302805384,-0.394784273023841,-0.24366539567438,2.04428903431667,-0.320585119242846
"69",-1.24337891126671,1.12170719732938,0.178627275421953,-0.318206168937952,-1.01043642818953,-1.07702097121331,-0.146168853097127,-0.657412742462752,-0.212470352731973,-0.194586891836812,-0.206206127782741,-0.54005866652841
"70",-0.786246505628358,0.817331983405231,0.172850482316586,0.934672739011144,0.0565942161590181,-1.69723301124801,-0.20349879608347,-0.047684152189339,0.641021445805267,-0.0235018294051906,0.213366040947073,0.0939239298545286
"71",-0.621466498793873,0.137424081899928,0.552306514585322,0.633435490955921,-0.0802421097712724,-0.999123279628277,-0.284315658833788,-0.706589284808845,0.0545747149708193,-0.469984760807419,-0.15597056750588,-0.663002245812478
"72",-0.807884801056448,0.749383135396589,0.346124730850306,0.244500915437509,0.147004136461809,-0.406501882770255,-0.648328744804857,-0.492782090514899,-0.00962401087175724,0.557234418689456,-0.738633005079698,-0.784448562932313
"73",-0.631913591451869,0.338195208855564,0.633314708488596,0.203282188850898,0.537567923408612,-0.378344717131053,-0.280551689697831,-0.669009170491548,-0.311756687712441,0.620646193422261,-0.761636900951032,-1.09726221560381
"74",-0.484854405429555,0.281646082458057,0.879793046466579,-0.137789518094997,0.625504775715308,-0.491780402224931,-0.360598733037116,-0.741506055684502,-0.828089211922207,0.0698028010498492,-0.500305474560705,-0.902698631027559
"75",-0.345255709510388,0.63431275303726,0.926509552663816,0.0415557082142937,1.10574702576885,-0.458490361950989,-0.19314335757406,-0.263722110860616,-0.239478499431476,-0.317756699557434,0.493489720757396,-0.625561109429122
"76",-0.119730280644065,0.289782564591083,1.10737722585661,-0.0392633532035341,1.15086511629794,-0.616752079784296,0.0733201743492307,-0.668083039142561,0.0898003346048782,-0.603644975648579,0.882791672240101,-0.542337967426102
"77",-0.0737096873810524,0.655766037974857,1.16916164029631,-0.187832210919926,1.34607551005362,-0.162426974362415,-0.413926641368015,-1.30936827957755,-0.700723227441312,-0.33427508340881,0.869399476153239,-0.338720756058028
"78",0.0795128437611737,0.33162836157936,1.62807521708861,0.0994784676151755,1.45125361068403,-0.503210787201728,-0.34142748661538,-1.57923053275072,-0.795639125380463,-1.08703784579622,1.00536844119706,-0.188286372626355
"79",0.0985895955849455,0.131248189410011,1.61914058955612,-0.160272174612059,1.29598740895788,-0.0345477036970929,-0.250859484895029,-1.68864579896953,-1.03260615293501,-1.07411783282764,0.501499461101764,-0.513037777244397
"80",-1.05376133551284,1.27349011952959,0.32896835180383,-0.642856680875576,-1.568389297157,-0.68867710388386,0.702270187570377,-1.21780258443263,0.0367856160327818,0.284004674442774,-0.482808271019314,-0.804760629933611
"81",-0.667557074539232,1.0977978843192,0.902817926946316,-0.117076236905016,-1.13480556236143,-1.13863970279663,0.385123743931752,-0.831033480348818,0.672246598705775,-0.169362358418429,0.227335438214947,-0.180674479649151
"82",-0.573141220175459,1.17754156241746,1.10196723227264,-0.331120360656764,-1.16485159308909,-0.764174424089502,-0.0860123521425706,-0.899514856868304,0.779772528052649,0.297473956401534,0.50723400519112,-0.0366562193047051
"83",-0.393246526380681,0.976690958958165,0.9675853388858,0.0323490465018569,-0.646525655779867,-1.02448736721984,0.666349817494106,-0.58093554725436,0.74631624967047,0.338380740209078,0.357950440818072,-0.0156364095978182
"84",-0.319308627544203,0.436151088892408,1.28100513376125,-0.224491256898152,-0.702275349503923,-0.749303944603378,0.243233529763213,-1.00330231149821,0.182305841098352,0.486189936864877,-0.0841522811089471,0.251195803711201
"85",-0.384508727034315,0.623765048747451,0.704421681864911,0.125042610555846,-0.00325656745042743,-0.615122475982328,0.968886303669921,-1.13261228776528,0.142664586471069,0.944329178555316,-0.014851098815137,0.168608500769411
"86",-0.212920849301393,0.781460356517223,0.99868090957931,0.0460712254419163,0.155980887799313,-0.627380712627665,0.970693395105441,-0.903242281203095,0.144951805287537,0.676002432941802,0.332060559683135,0.166709025264525
"87",0.0645390723020536,0.264876017446218,1.14442782576988,0.177702454553467,0.558896949041605,-0.824373219943739,1.17144287990517,-1.13207498444026,-0.360126267150988,0.129836391486007,0.4512533094118,0.162998152114907
"88",-0.0334983212119899,0.477947276436818,1.06062629351812,0.0208017347199437,1.05327958804714,-0.40080812731917,0.998344210703213,-0.713823147802775,0.155953968687563,0.753086732412902,0.890890694595776,0.686469326342841
"89",-0.0437175576401744,0.748297898338992,1.00743037767336,0.0848574929740674,0.778773893929974,-0.126633207967339,0.600612230434905,-1.55626214646199,-0.14280494053899,0.670624096524249,0.225601049017683,0.382997922437283
"90",-0.165324997463445,0.141228832387934,1.51574214456347,-0.527515079377364,0.611951008976679,0.075524960749573,0.105156172408234,-1.66165902666994,-0.619124439377532,-0.0572025825306794,0.217398117363144,-0.0434686696567417
"91",0.0836335576754213,0.595904937352537,1.25741903138139,-0.177321941041255,1.77459958908228,0.109611543960239,0.492882006930487,-1.68780436284214,-0.696665154019505,1.18453665513333,-0.0412508637057157,0.203707000681299
"92",-0.83339266300258,0.651351753591958,1.05913270545911,-0.432253260612442,-1.71859749659295,0.334437689467843,-0.697857770173311,-0.323912113119439,-0.617517104895289,1.10015848528036,-1.61283230586397,-0.706837832076255
"93",-0.324466604089298,0.386092172613443,1.22529304742604,0.461640821831485,-0.439254344327886,-0.144764485886056,-1.020441060226,-0.116927082970212,-0.00862676214180408,0.752256212543673,-0.28134316182392,-0.19512843817054
"94",-0.0635720567099753,0.262760893790195,1.3050410534065,0.327575558643563,0.0208483418707055,0.00232438341923339,-0.648546438891471,-0.314666315880473,0.0754036352436244,0.719669545859534,0.186513551597306,0.181331136751851
"95",-0.00432945826620748,0.277711803205972,1.64860508571873,0.226970177510379,0.548603990643743,-0.214524484540221,-0.58253205073403,0.193365158214893,0.670628046141697,0.571196738840712,0.769568136097815,0.639571618283409
"96",-0.0613830917348087,-0.245471752213921,1.67550749448989,0.345727784995087,0.607512096348464,-0.210701665661951,-0.630711247322915,-0.979387428401502,-0.239476427723259,0.604907506421145,-0.160851789938909,-0.0327500876998315
"97",-0.0284444791148844,-0.458422446836383,2.03054143783952,0.368252159905447,0.653721120092906,-0.194783769662004,-0.706875384353883,-1.04696719784013,-0.593792990899709,0.428432346323944,-0.31828460884109,0.0444174718236951
"98",0.296195962346661,-0.172166155341759,2.04946168813375,-0.807657257909568,2.62850743907099,0.381865100998312,0.0442778644395381,-0.77795750979489,-0.0482776921982528,0.342680736972191,1.9559387775298,0.147605061711619
"99",-1.04454615993237,1.20457981300058,0.0308765242059316,0.0289998212331688,-0.902272831416598,0.449312935333469,-1.31031700621896,-0.021424649393246,0.261689537561811,-0.451497403265868,0.0586978368311338,0.747525310047911
"100",-0.43116679489386,0.293247423317225,0.0430590836624753,1.10728374384582,-0.218674377873015,-0.234950695657448,-1.02297976660178,0.57060861154119,0.214241790192593,-1.05317692986112,-0.351732289446611,0.762209406222051
"101",0.0155848324345781,-0.705260604437017,-0.392295397676219,1.51887711203043,0.721705299483976,-0.299880623171919,-0.716116979609095,0.744999628287185,0.63440082789481,-0.493287201094927,-1.36404760338656,-0.21202839391502
"102",-0.318035276542181,-0.0485877850156501,-0.211229077380634,1.17588986237099,0.322381593741263,0.0368879341004313,-1.14634246878678,0.801301069520297,0.222132722336425,-0.543931949027044,-0.845910228813909,0.227183396687217
"103",-0.00324343716825987,-0.757167009915255,0.00721550808422742,1.31634379310568,0.89546784142514,-0.189932198453433,-0.614899358491825,0.799499416396403,-0.280831070636708,-0.519833533291518,-1.13126791248992,0.146226565018177
"104",-0.179525119712419,-0.418434949129802,-0.227872994559964,1.19683354657717,1.03091406402556,0.00666812644841709,-0.704937675309243,0.276964924438369,-0.868381763604089,-0.440851205022571,-1.09853155436051,0.154100543390583
"105",0.403391554595862,-1.56981161906711,-0.117493510675434,1.02432622481043,0.856028420229932,-0.339482268209102,-0.970744775909476,0.224028580248997,-0.171119399302509,0.193699483475813,-0.618319085388928,-0.0979143714398115
"106",0.375641239810658,-1.2734513172056,0.0572304872128279,0.961973541112145,1.24007219610307,-0.288078827686681,-1.46110412115933,0.116619415717882,-0.678601614742394,0.332029427727601,-0.551947369002046,1.03753148386039
"107",0.242146677718979,-1.32425716614522,0.751172893471523,0.815028793681271,1.30749835426585,0.0522175511062889,-1.29971925419979,-0.455935585938734,-0.996002958816398,0.307333194508422,-0.661762270109662,1.01353635689434
"108",-1.04288919954206,0.803359596031334,0.0930441571917773,-0.153102179868845,-1.28049681895767,0.536262808565851,0.0874362983258348,-0.08621425911613,0.418746965745108,-0.329416606956094,-0.541176244073478,0.681201620224731
"109",-0.71507811779872,0.390278953537836,0.162548283255179,0.261942454934582,-0.687167497864982,0.266579394284694,0.454404377467582,0.0861919244623944,-0.13642659899153,-0.882514055522044,-0.95066098155872,0.635144319272613
"110",-0.579086920021923,0.34759790698858,0.290199293982271,0.0134171515911373,-1.09556975164815,0.29361788040577,0.83084028865996,0.610091200045736,0.266578145566698,-1.00042394869379,-1.46269819810535,0.450855683738122
"111",-0.695378959014714,-0.360280120269196,0.327266587814977,0.608928087152823,-0.972048837200829,0.284103105384063,2.49780100392655,0.871204814123481,0.396985010704645,-0.361277733178398,-2.17151930667669,0.753578761356318
"112",-0.0937529387547311,-0.0328810252083983,0.656289015797179,1.14508235430814,0.171394787506365,0.374502227596116,2.89127154003297,1.60662288780622,0.636960957157165,1.06093449891163,-2.04415110104023,2.73075618393926
